title,rating,reviews_count,total_price,product_specifications,product_category,1_star,2_stars,3_stars,4_stars,5_stars,negative_reviews,cleaned_product_description,cleaned_product_details,sentiment_product_description,sentiment_product_details
Apple iPhone 15  - 256 GB - Blue - Unlocked,4.6,19401,829.0,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A2846""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Water-resistant, splash-resistant, dust-resistant""},{""specification_name"":""Width"",""specification_value"":""2.8 in""}]",iPhone,1039,222,531,1384,16225,1261,"all-day battery life , dynamic island , tough around , display shines bright sunlight , 48mp main camera , night mode , front camera autofocused , 4k hdr videos , magical portraits , a16 bionic chip","apple iphone 15 features color-infused back glass stunning, textured matte finish, contoured edge aluminum enclosure. furthermore, dynamic island, advanced camera system designed help users take fantastic photos everyday moments lives. powerful 48mp main camera enables super-high-resolution photos 2x telephoto option give users total three optical zoom levels - like third camera. iphone 15 also introduces next generation portraits, making easier capture portraits great detail low-light performance. a16 bionic powerful, proven performance, usb c compatibility excellent durability features, iphone 15 truly powerhouse.",0.6124,0.9862
Apple iPhone 14 Pro 128GB Space Black,4.6,6431,1089.0,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A2890""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Dustproof, splashproof, waterproof""},{""specification_name"":""Width"",""specification_value"":""2.8 in""}]",iPhone,267,108,180,637,5239,375,"3x better low-light photos ultra wide camera , 2x better low-light photos main camera , 2x better low-light photos telephoto camera","apple iphone 14 pro one greatest phones ever made, full host features, services extras everything could hope smartphone - plus lot more. features low weight 200g, huge 6.1in display, come memory 1tb, enough data might need store it. phone quite simply full package, latest smartphone technology small package going love carrying around. amazed phone get it. take look see features full glory find exactly might want get apple iphone 14 pro.",0.8271,0.9597
Apple Iphone 15 Pro 5g - 128gb - Blue Titanium- Spares And Repairs - U888,4.4,16046,1611.32,"[{""specification_name"":""Platform"",""specification_value"":""iOS""},{""specification_name"":""Frequency"",""specification_value"":""120 Hz""},{""specification_name"":""Approx. weight"",""specification_value"":""187 g""},{""specification_name"":""Resolution"",""specification_value"":""460 PPP""},{""specification_name"":""Processor"",""specification_value"":""A17 PRO""}]",iPhone,1381,338,621,1213,12493,1719,"45 c operating temperature t-t 0. , 35 c operating relative humidity h-h 5. , 95% operating altitude 0. , 3000 weight & dimensions depth 8.","apple iphone 15 pro 128gb blue titanium compact device excellent cameras. thanks powerful a17 pro chip, even demanding apps respond quickly play 3d games without slowing down. take sharp photos every situation 3 cameras. telephoto lens, zoom 3 times without losing quality. give new action button function. make quickly open camera, example. quickly control apps like spotify via dynamic island, menu top screen. 128gb storage, regularly delete apps photos. choose 256gb storage, that. like watch movies series large screen choose iphone 15 pro max. iphone 15 series usb-c port, use old lightning accessories anymore.",0.0,0.9611
Apple iPhone 15 Plus 128GB Green,4.6,6620,1285.43,"[{""specification_name"":""Internal Memory"",""specification_value"":""128 GB""},{""specification_name"":""Type of plug"",""specification_value"":""Plug EU""},{""specification_name"":""Operating System"",""specification_value"":""iOS""},{""specification_name"":""IP rating"",""specification_value"":""IP68""},{""specification_name"":""Compatible"",""specification_value"":""Windows""}]",iPhone,421,89,167,410,5533,510,"6.7 super retina xdr display , dual 48mp 12mp camera system , a16 bionic chip 5-core gpu , 128gb 256 512gb internal storage , ip68 water resistance , emergency sos , 5g connectivity , dual sim nano esim","unleash creativity apple iphone 15 plus, featuring stunning 6.7 super retina xdr display 128 gb storage apps content. dual sim support 5g connectivity keep connected blazing speeds. ios 17, experience smarter multitasking enhanced security. usb type-c port adds versatility seamless charging file transfers. eco-friendly green design reflects style sustainability, making perfect choice appreciate performance aesthetics one elegant package.",0.3182,0.9769
Apple iPhone 11 - 64 GB - Purple - Dual Sim,4.6,112972,173.73,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Dustproof, splashproof, waterproof""},{""specification_name"":""Width"",""specification_value"":""3 in""},{""specification_name"":""Depth"",""specification_value"":""0.3 in""}]",iPhone,5792,1740,3300,12184,89956,7532,"a13 bionic chip third-generation neural enginewater dust resistant 2 meters 30 minutes, ip68 , 12mp truedepth front camera portrait mode, 4k video, slo-mo , face id secure authentication apple pay , dual-camera system 12mp ultra wide wide","new dual camera system. take photos wide ultra wide. redesigned interface uses new ultra wide camera show happening outside frame lets capture it. shoot edit videos easily photos. world popular camera, whole new perspective. shoot edit highest-quality video smartphone. iphone 11 shoots beautifully sharp 4k video 60 fps across cameras. ultra wide camera captures four times scene, perfect action shots like dog catching frisbee. recording performance say, kid piano recital - zoom in, audio zooms too. edit videos easily photos. new ultra wide camera. go big new ultra wide camera captures four times scene. think breathtaking landscapes go forever. capturing entire stage crowd music festival. vacation shots show whole family including views traveled 11,000 miles for. introducing night mode. shooting low light shot dark. night mode new feature turns automatically low light photos like never seen. need flash, colors natural, photos brighter. take portraits new places. new kinds portraits lighting controls, dual cameras iphone 11 work together create stunning images. portrait mode works everything love shoot includes best friends, two legged four. next generation smart hdr. thanks machine learning, smart hdr intelligent ever. recognizes people treats differently rest shot. faces beautiful highlights, shadows, natural looking skin tones. stunning sunset background still looks gorgeous. start shooting video instantly quicktake. take video simply holding shutter photo mode. swipe right continue recording. shooting outdoors, a13 bionic use machine learning automatically track moving subject. introducing slofie. everything looks cooler 120 fps, even saying cheese, waving hi, tossing hair breeze. add everything selfies thanks new 12mp truedepth camera. turn iphone landscape camera automatically zooms fit in.",0.25,0.9963
Apple Iphone 15 Pro 5g - 128gb - Blue Titanium- Spares And Repairs - U888,4.4,15211,1512.38,"[{""specification_name"":""Platform"",""specification_value"":""iOS""},{""specification_name"":""Frequency"",""specification_value"":""120 Hz""},{""specification_name"":""Approx. weight"",""specification_value"":""187 g""},{""specification_name"":""Resolution"",""specification_value"":""460 PPP""},{""specification_name"":""Processor"",""specification_value"":""A17 PRO""}]",iPhone,1307,322,589,1105,11888,1629,"45 c operating temperature t-t 0. , 35 c operating relative humidity h-h 5. , 95% operating altitude 0. , 3000 weight & dimensions depth 8.","apple iphone 15 pro 128gb blue titanium compact device excellent cameras. thanks powerful a17 pro chip, even demanding apps respond quickly play 3d games without slowing down. take sharp photos every situation 3 cameras. telephoto lens, zoom 3 times without losing quality. give new action button function. make quickly open camera, example. quickly control apps like spotify via dynamic island, menu top screen. 128gb storage, regularly delete apps photos. choose 256gb storage, that. like watch movies series large screen choose iphone 15 pro max. iphone 15 series usb-c port, use old lightning accessories anymore.",0.0,0.9611
Apple iPhone x Unlocked CDMA/GSM 64 GB Space Gray,4.4,30178,169.59,"[{""specification_name"":""Ability"",""specification_value"":""64 GB""},{""specification_name"":""Battery Status"",""specification_value"":""Optimal""},{""specification_name"":""Date of manufacture"",""specification_value"":""2017""},{""specification_name"":""Processor"",""specification_value"":""A11 Bionic chip""}]",iPhone,1904,695,1522,3945,22112,2599,"14. 7 cm 5. 8inch oled 2436 x 1125 touchscreen , apple a11 bionic hexa-core 6 core , 12 megapixel rear 7 megapixel front",all-screen design. face id. dual-camera. incredible price.the iphone x comes 5.8 super retina display hdr true tones. all-screen design frame made stainless steel surgical quality. wireless charging. protection water dust. 12 megapixel dual-camera dual optical image stabilisation. true depth camera portrait mode portrait light. advanced face recognition unlocked iphone x ensures glance. a11 bionic chip iphone supports x augmented reality experience games apps. ios 12 - advanced mobile operating system comes powerful new tools make iphone personal ever before.,0.0,0.9501
Apple iPhone 7 - 32gb - Silver - AT&T,4.4,5651,83.44,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A1778""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Dustproof, splashproof, waterproof""},{""specification_name"":""Width"",""specification_value"":""67.1 mm""}]",iPhone,305,148,382,1145,3671,453,"key features. , low-light photography great low-light camera better clicks. , chipset solid quad-core chipset drives everything faster. , design impressive overall design looks feels cool. , battery life improved battery life watching videos regular use.","entire enclosure reengineered, iphone 7 first water resistant iphone. protected like never spills, splashes, even dust. home button iphone 7 advanced solid-state button designed durable, responsive, pressure sensitive. working tandem new taptic engine, gives precise tactile feedback press. even customizable. welcome home. iphone 7 released september 16, 2016.",0.946,0.8658
Apple iPhone 13 Mini 128GB Red- Unlocked,3.1,187,629.94,"[{""specification_name"":""Color"",""specification_value"":""Red""},{""specification_name"":""Size"",""specification_value"":""128GB""}]",iPhone,64,17,16,12,78,81,"iphone 13 mini. , powerful processor. , smaller display, vibrancy. , turbo charging magsafe. , high-quality images. , buy iphone 13 mini reebelo.","apple iphone 13 mini 128gb red compact powerful smartphone offers seamless user experience. 128gb storage capacity, store photos, videos, apps without worrying running space. vibrant red color adds touch style device, making stand crowd. iphone 13 mini features powerful a15 bionic chip, ensuring smooth performance fast app loading times. 5.4-inch super retina xdr display delivers stunning visuals true-to-life colors. capture precious moments advanced dual-camera system, includes 12mp wide ultra-wide lens. iphone 13 mini also supports 5g connectivity, allowing browse internet stream content lightning-fast speeds. experience best apple technology iphone 13 mini 128gb red. input samsung galaxy watch 4 classic 46mm black output samsung galaxy watch 4 classic 46mm black stylish functional smartwatch enhances everyday life. large 46mm display provides clear vibrant visuals, making easy read notifications track fitness goals. built-in gps, heart rate monitor, sleep tracker, monitor health wellness effortlessly. galaxy watch 4 classic also features rotating bezel, allowing navigate apps menus ease. powered wear os, providing seamless integration android smartphone. long-lasting battery life, wear watch day without worrying running power. stay connected organized samsung galaxy watch 4 classic 46mm black.",0.4215,0.9942
Refurbished Apple iPhone 8 64gb Silver LTE Cellular Verizon Mq732ll/a,4.3,35155,98.78,"[{""specification_name"":""Cell Phone Service Provider"",""specification_value"":""Verizon""},{""specification_name"":""Screen Size"",""specification_value"":""4.7""},{""specification_name"":""Memory Capacity"",""specification_value"":""64 GB""},{""specification_name"":""Mobile Operating System"",""specification_value"":""Apple iOS""},{""specification_name"":""Wireless Technology"",""specification_value"":""4G LTE""}]",iPhone,2813,1033,1665,5672,23972,3846,available,"item refurbishediphone 8 new generation iphone. designed durable glass stronger aerospace grade aluminum band. charges wirelessly. resists water dust. 4.7-inch retina hd display true tone. 12mp camera comes new sensor advanced image signal processor. supports augmented reality experiences games apps. iphone 8, intelligence never looked better.",0.0,0.8173
Apple iPhone 8 Plus - 64gb - Gold- Unlocked,4.4,4960,135.24,"[{""specification_name"":""Processor Brand"",""specification_value"":""Apple""},{""specification_name"":""Display Technology"",""specification_value"":""IPS LCD""},{""specification_name"":""Phone Feature"",""specification_value"":""Wireless Charging""},{""specification_name"":""Resolution"",""specification_value"":""1080 x 1920 pixels""},{""specification_name"":""Processor Speed"",""specification_value"":""2.4 GHz""}]",iPhone,339,73,219,765,3564,412,"iphone 8 plus. , power pocket. , all-new display. , capture precision. , wireless charging & touch id. , buy iphone 8 plus reebelo.","iphone 8 plus iphone 8 plus carries best features iphone 8 bigger 5.5-inch multi-touch retina hd screen. film top-quality video frames per second stunning 12-megapixel camera, comes equipped portrait mode. power pocket. boasting apple a11 bionic chip two performance cores four high-efficiency cores faster performance iphone 7 plus model, plus powerful m11 motion coprocessor. all-new display. retina hd display beautiful ever true tone technology automatically adjusts white balance match light around you. experience better viewing kinds environments. capture precision. latest upgrade image processor prevents blur, making easier take high-quality photos moving subjects. excellent resolutions crisp image quality thanks 12-megapixel camera. wireless charging & touch id. glass back iphone 8 plus enables easy wireless charging maximum efficiency least amount clutter. touch id, easily unlock simple touch. buy iphone 8 plus reebelo. available gold, red, silver space grey.",0.0,0.9881
Apple iPhone 14 Plus - 512 GB - Purple - Unlocked,4.6,11030,1085.6,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A2632""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Dustproof, splashproof, waterproof""},{""specification_name"":""Width"",""specification_value"":""3.1 in""}]",iPhone,565,154,289,1152,8870,719,"beautiful durable design amazing battery life , powerful camera upgrades enabled photonic engine , crash detection emergency sos via satellite , a15 bionic brings incredible performance , powerful connection capabilities , designed minimize impact environment","new iphone 14 plus supersized super retina xdr display. longest battery life ever. new main camera improved image processing let capture even sensational shots kinds light especially low light. whether filming hiking rocky trail chasing kids park, try action mode smooth handheld videos. safety features including emergency sos via satellite, crash detection call help t.",0.8505,0.701
"Apple iPhone 11 Pro, 64gb, Midnight Green - Unlocked (Renewed)",4.4,14714,302.02,"[{""specification_name"":""Carrier"",""specification_value"":""Unlocked""},{""specification_name"":""Color"",""specification_value"":""Green""},{""specification_name"":""Storage Capacity"",""specification_value"":""64GB""},{""specification_name"":""Operating System"",""specification_value"":""iOS""},{""specification_name"":""Rear Camera"",""specification_value"":""12MP + 12MP +12MP""}]",iPhone,1001,330,698,1623,11062,1331,"tested battery health guaranteed minimum battery capacity 80%. , successfully passed full diagnostic test ensures like-new functionality removal prior-user personal information. , device come headphones sim card. include generic mfi certified charger charging cable. , inspected guaranteed minimal cosmetic damage, noticeable device held arm length.","iphone 11 pro ever-popular iphone 11 delivers powerful performance popular compact design. comes impressive new triple cameras ultra-wide lens. user-friendly design. three large camera lenses dominate top left corner iphone 11 pro. matte finish phone comes four gorgeous colors midnight green, space gray, gold silver. impressive display. oled panel iphone 11 pro stunning, thanks wide color support ultra-wide viewing angles. ambitious cameras. three rear lens cameras, iphone 11 pro new imaging stack dramatically impressive. iphone also trio 12-megapixel sensors, linked different lens type provide one-of-a-kind perspective environment. waterproof. iphone 11 pro issues water. device ip68 rated endure submerged 4 meters 30 minutes. buy apple iphone 11 pro reebelo. available space gray, silver, gold midnight green.",0.0,0.9836
Apple iPhone 12 Pro - 512 GB - Silver - Unlocked,4.5,14819,370.99,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A2341""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Dustproof, splashproof, waterproof""},{""specification_name"":""Width"",""specification_value"":""2.8 in""}]",iPhone,773,244,983,1870,10949,1017,"ceramic shield, tougher smartphone glass , a14 bionic chip, fastest chip ever smartphone","5g download huge files go stream hdr video. beautifully bright 6.1-inch super retina xdr display. ceramic shield 4x better drop performance. incredible low-light photography new pro camera system, 4x optical zoom range. cinema-grade dolby vision video recording, editing, playback. night mode portraits next-level ar experiences lidar scanner. powerful a14 bionic chip. new magsafe accessories easy attach faster wireless charging. infinitely spectacular possibilities.",0.1779,0.9652
Apple iPhone 11 - Yellow - 64 GB - AT&T,4.6,105232,251.74,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A2111""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Dustproof, splashproof, waterproof""},{""specification_name"":""Width"",""specification_value"":""3 in""}]",iPhone,5309,1652,3118,11483,83670,6961,"sleek compelling design. , solid performance. , strong battery life. , battery life iphone 11 hour longer stunning iphone xr thus last hours without needing charger. , modern voice technologies. , enjoy quality calls iphone 11 decked modern voice technologies like wi-fi calling superior evs codec. , buy apple iphone 11 reebelo.","iphone 11. right amount everything. new dual camera system captures see love. fastest chip ever smartphone day battery life let charge less. highest quality video smartphone makes memories look better ever. all-new dual-camera system ultra wide, wide . 17 hours video playback. water-resistant depth 2 meters 30 minutes. 6.1-inch liquid retina hd display. pro cameras. pro display. pro performance.",0.9485,0.7964
Apple iPhone 13 Pro Max - 1 TB - Gold,4.6,12510,1283.99,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A2484""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Dustproof, splashproof, waterproof""},{""specification_name"":""Width"",""specification_value"":""3.1 in""}]",iPhone,485,170,596,1116,10143,655,"pro 12mp camera system , cinematic mode photographic styles , mind-blowingly fast a15 bionic chip , ceramic shield front , super retina xdr display promotion , advanced 5g experience , surgical-grade stainless steel , ip68 water resistance","unleash creativity productivity iphone 13 pro max 1tb. immerse vibrant 6.7-inch super retina xdr display, powered lightning-fast a15 bionic chip. capture stunning photos videos triple-camera system, featuring cinematic mode professional-grade effects. durable design, enhanced ceramic shield surgical-grade stainless steel, ensures longevity. experience seamless connectivity 5g magsafe technology, stay organized latest ios 15 features. whether content creator, gamer, simply seeking exceptional smartphone, iphone 13 pro max delivers unparalleled experience.",0.7096,0.91
Apple iPhone x - Silver - 256 GB - Unlocked,4.4,30963,289.07,"[{""specification_name"":""Diagonal Size"",""specification_value"":""5.8\""""}]",iPhone,2135,773,1597,4039,22419,2908,"14.73 cm 5.8 inch super retina hd display , 12mp 12mp 7mp front camera , a11 bionic chip 64-bit architecture, neural engine, embedded m11 motion coprocessor processor- ios 13 compatible , 2716 mah battery",features all-screen design 5.8-inch super retina hd display hdr true tone. designed durable glass ever smartphone surgical grade stainless steel band. charges wirelessly. resists water dust. 12 mp dual cameras dual optical image stabilization great low-light photos. true depth camera portrait selfies new portrait lighting. face id lets unlock use apple pay glance.,0.5994,0.9022
Apple iPhone 12 Pro - 128 GB - Silver - AT&T,4.5,14819,394.92,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A2341""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Dustproof, splashproof, waterproof""},{""specification_name"":""Width"",""specification_value"":""2.8 in""}]",iPhone,773,244,983,1870,10949,1017,"5g transforms iphone accelerated wireless speeds better performance congested networks , a14 bionic generations ahead smartphone chip , night mode comes wide ultra wide cameras, better ever capturing incredible low-light shots , iphone 12 pro jumps 8- 10-bit hdr recording, capturing 700 million colors much lifelike video , night mode comes front camera, bringing low-light detail natural color favorite subject , super retina xdr display infinity pool pixels , privacy built face id data leave iphone never backed icloud anywhere else","5g goes pro. a14 bionic rockets past every smartphone chip. iphone 12 pro features 6.1 super retina xdr display, lidar scanner ultrafast accurate depth maps whatever space magsafe wireless charging. pro camera system takes low-light photography next level night mode available wide ultra wide cameras, better ever capturing incredible low-light shots. ceramic shield delivers four times better drop performance.",0.9316,0.8225
Apple iPhone 13 Pro Max - 128 GB - Gold,4.6,12510,833.29,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A2484""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Dustproof, splashproof, waterproof""},{""specification_name"":""Width"",""specification_value"":""3.1 in""}]",iPhone,485,170,596,1116,10143,655,"variant- 128gb , color- gold , battery health- 86%","apple released iphone 13 pro max september 2021 consumers looking flagship device bridges gap smartphone tablet. iphone 13 pro max powered 6-core apple a15 bionic chip, backed 6gb ram, features large 6.7-inch super retina xdr oled display. iphone 13 pro max also features pro motion display technology 120 hz high refresh rate, delivering smoother experience gaming, browsing web, scrolling apps. iphone 13 pro max also great camera due advanced computational photography tools triple 12mp camera array ultrawide, wide-angle, telephoto lenses.",0.0,0.8885
Apple iPhone 13 Pro Max - 256 GB - Sierra Blue - AT&T,4.6,12510,482.9,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A2484""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Dustproof, splashproof, waterproof""},{""specification_name"":""Width"",""specification_value"":""3.1 in""}]",iPhone,485,170,596,1116,10143,655,"pro 12mp camera system , cinematic mode photographic styles , mind-blowingly fast a15 bionic chip , ceramic shield front , super retina xdr display promotion , advanced 5g experience , surgical-grade stainless steel , ip68 water resistance","apple released iphone 13 pro max september 2021 consumers looking flagship device bridges gap smartphone tablet. iphone 13 pro max powered 6-core apple a15 bionic chip, backed 6gb ram, features large 6.7-inch super retina xdr oled display. iphone 13 pro max also features pro motion display technology 120 hz high refresh rate, delivering smoother experience gaming, browsing web, scrolling apps. iphone 13 pro max also great camera due advanced computational photography tools triple 12mp camera array ultrawide, wide-angle, telephoto lenses.",0.7096,0.8885
"Straight Talk Apple iPhone 15 Pro, 256GB, Natural - Prepaid Smartphone",4.4,15461,1178.68,"[{""specification_name"":""Processor Brand"",""specification_value"":""Apple""},{""specification_name"":""Display Technology"",""specification_value"":""OLED""},{""specification_name"":""Phone Feature"",""specification_value"":""Water-Resistant""},{""specification_name"":""Resolution"",""specification_value"":""460ppi""},{""specification_name"":""Processor Speed"",""specification_value"":""3.46 GHz""}]",iPhone,1326,322,607,1220,11986,1648,available,"strong. light. pro. straight talk iphone 15 pro first iphone feature aerospacegrade titanium design, using alloy spacecraft use missions mars, making lightest pro model ever. 48mp main camera advanced ever, capturing superhighresolution photos new level detail color. splash, water dust resistant2 ceramic shield front tougher smartphone glass. iphone 15 pro first iphone support usb 3 huge leap data transfer speeds faster pro workflows ever before. straight talk coverage network america relies no-contract unlimited plans always keep matter most.",0.0,0.9169
Apple iPhone XR - 64gb - Product Red - AT&T,4.5,57723,167.86,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A1984""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Dustproof, splashproof, waterproof""},{""specification_name"":""Width"",""specification_value"":""3 in""}]",iPhone,3002,1106,2352,7307,43956,4108,"stylish design. , breeze use. , dual-sim system. , benefits lower price. iphone xr comes apple ingenious dual-sim system, uses one physical sim one virtual sim. , powerful performance.","iphone xr features stunning 6.1 liquid retina display - advanced lcd industry. face id lets securely unlock iphone, log apps, pay glance. a12 bionic chip next-generation neural engine uses real-time machine learning transform way experience photos, gaming, augmented reality, more. smart hdr, adjustable depth field, enhanced bokeh effect, enhanced portrait-mode selfies low-light detail unlock creative possibilities new era photography. ios 12 advanced mobile operating system powerful new tools make iphone personal ever.",0.4939,0.9359
Apple iPhone 14 Pro Max - 512 GB - Deep Purple - Unlocked,4.7,19277,923.39,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A2651""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Dustproof, splashproof, waterproof""},{""specification_name"":""Width"",""specification_value"":""3.1 in""}]",iPhone,813,224,529,1430,16281,1037,"iphone 14 pro max. , impressive displays. , super-fast. super-efficient. , upgrade safety. , crash detection feature calls help detects serious car crash.","usa version dual e-sim magical new way interact iphone. vital safety feature designed save lives. innovative 48mp camera mind-blowing detail. powered ultimate smartphone chip. designed durability. ceramic shield, tougher smartphone glass. water resistance. surgical-grade stainless steel6.7 display four pro colors. iphone also designed ground protect privacy put control share share introducing dynamic island, truly apple innovation hardware software something between. bubbles music, sports scores, much without taking away doing. lock screen always glanceable, even tap stay know. photo. font. widgets. iphone. ios 16 lets customize lock screen fun new ways. layer photo make pop. track activity rings. see live updates favorite apps. display 2x brighter sun. brilliant. 4xthe resolution. jaw-dropping cropping. 24. breathtaking. frames. per. second. cinematic mode shoots 4k hdr 24 fps film industry standard. people call people. camera class itselfie. snap sharpest, colorful close-ups group shots, thanks new truedepth front camera autofocus larger aperture. mastermind behind all. say hello a16 bionic, ultimate smartphone chip.",0.4767,0.9915
Apple iPhone XR 128GB Unlocked GSM Phone with 12MP Camera - Coral (Certified Used),4.1,4550,275.61,"[{""specification_name"":""Processor Brand"",""specification_value"":""Apple""},{""specification_name"":""Display Technology"",""specification_value"":""Retina Display""},{""specification_name"":""Phone Feature"",""specification_value"":""Water-Resistant""},{""specification_name"":""Resolution"",""specification_value"":""828 X 1792 Pixels""},{""specification_name"":""Single or Dual IMEI"",""specification_value"":""Single IMEI""}]",iPhone,638,164,244,625,2879,802,"grade aliquid retina , largest lcd ever iphone , truedepth camera system secure enclave neural engine","liquid retina - introducing advanced lcd industry. all-new liquid retina. innovative engineering allows stretch display corners. result all-screen design - largest lcd ever iphone - still fits comfortably hand. picture worth trillion operations. iphone xr camera system harnesses unprecedented power neural engine ability perform five trillion operations per second. together apple-designed isp, works like world fastest photographer assistant help turn pictures showstoppers. whole new level intelligence. a12 bionic, next-generation neural engine, delivers incredible performance. uses real-time machine learning transform way experience photos, gaming, augmented reality, more. security made simple. sophisticated technologies - truedepth camera system, secure enclave, neural engine - make secure facial authentication ever smartphone. even faster easier use. resists water dust. durable front glass smartphone, sealed precision-fitted aerospace-grade aluminum band, helps create enclosure water resistant 1 meter 30 minutes. iphone xr even resists spills coffee, tea, soda, more.",0.34,0.9891
Apple iPhone 11 - Black - 128 GB - T-Mobile,4.6,105232,249.05,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A2111""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Dustproof, splashproof, waterproof""},{""specification_name"":""Width"",""specification_value"":""3 in""}]",iPhone,5309,1652,3118,11483,83670,6961,"dual-camera system , shoot edit quality video , night mode , smart hdr , tough glass , liquid retina lcd , haptic touch , all-day battery life","iphone 11. right amount everything. new dual camera system captures see love. fastest chip ever smartphone day battery life let charge less. highest quality video smartphone makes memories look better ever. all-new dual-camera system ultra wide, wide . 17 hours video playback. water-resistant depth 2 meters 30 minutes. 6.1-inch liquid retina hd display. pro cameras. pro display. pro performance.",-0.0516,0.7964
Apple iPhone 12 mini - 128 GB - Green - AT&T,4.5,16816,287.5,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A2176""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Dustproof, splashproof, waterproof""},{""specification_name"":""Width"",""specification_value"":""2.5 in""}]",iPhone,1044,376,647,2205,12544,1420,"iphone 12 mini. , sharp display quality. , small powerful. , a14 bionic processor larger siblings, phone responsive showcases raw power fast ahead entire pack. , excellent night vision. , distinct audio. , buy apple iphone 12 mini reebelo.","apple unveiled iphone 12 mini virtual event october 13th. smallest iphone 2020 lineup, iphone 12 mini equipped features larger iphone 12, comes much compact form factor roughly size iphone 7. iphone 12 mini features 5.4-inch oled display, 5g, better drop protection, improved water resistance, magsafe magnetic charging, powered a14 bionic chip premium siblings. camera, find primary wide secondary ultra-wide cameras back, along lastest features like portrait mode, night mode, smart hdr 3, ability record dolby vision hdr video.",0.875,0.9081
